Type,Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,Platform,PowerPlanMode,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,NuGetReferences,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MemoryRandomization,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,ContextType,ComponentArrangement,Mean,Error,StdDev,Gen 0,Gen 1,Allocated
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x1_Shared_x2,78.163 ms,0.3744 ms,0.3319 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x1_Shared_x2,293.964 ms,1.3444 ms,1.2576 ms,21500.0000,-,"36,056,296 B"
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x1_Shared_x2,121.696 ms,0.6340 ms,0.5930 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x1_Shared_x2,187.881 ms,0.6890 ms,0.6445 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x1_Shared_x2,188.359 ms,0.5295 ms,0.4694 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x2_Shared_x1,78.326 ms,0.7217 ms,0.6750 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x2_Shared_x1,293.725 ms,1.5129 ms,1.4152 ms,21500.0000,-,"36,056,296 B"
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x2_Shared_x1,121.250 ms,1.1922 ms,1.0568 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x2_Shared_x1,188.354 ms,0.5586 ms,0.5225 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x2_Shared_x1,191.000 ms,0.8957 ms,0.8379 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x2_Shared_x2,101.870 ms,0.4169 ms,0.3255 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x2_Shared_x2,393.182 ms,2.4900 ms,2.3292 ms,28000.0000,-,"48,076,864 B"
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x2_Shared_x2,160.186 ms,1.1092 ms,1.0376 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x2_Shared_x2,259.258 ms,1.4721 ms,1.3050 ms,-,-,0 B
EcsContext_EntityComponentGetTest,GetComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x2_Shared_x2,259.111 ms,1.0824 ms,0.9595 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x1,21.100 ms,0.0980 ms,0.0917 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x1,63.572 ms,0.8868 ms,0.8295 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x1,34.039 ms,0.2150 ms,0.1906 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x1,25.327 ms,0.1315 ms,0.1230 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x1,25.921 ms,0.4657 ms,0.4356 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x2,40.355 ms,0.3010 ms,0.2816 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x2,129.437 ms,1.1835 ms,1.1070 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x2,50.655 ms,0.3815 ms,0.3569 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x2,52.623 ms,0.2663 ms,0.2491 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x2,52.784 ms,0.3064 ms,0.2716 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Shared_x1,20.870 ms,0.0802 ms,0.0751 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Shared_x1,59.479 ms,0.2408 ms,0.2252 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Shared_x1,33.276 ms,0.0578 ms,0.0513 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Shared_x1,25.123 ms,0.2046 ms,0.1814 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Shared_x1,25.111 ms,0.1218 ms,0.1139 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Shared_x2,39.916 ms,0.1527 ms,0.1428 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Shared_x2,119.461 ms,0.3188 ms,0.2982 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Shared_x2,49.343 ms,0.0979 ms,0.0868 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Shared_x2,52.079 ms,0.1758 ms,0.1645 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Shared_x2,51.954 ms,0.3162 ms,0.2957 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x1_Shared_x1,39.778 ms,0.0983 ms,0.0821 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x1_Shared_x1,127.067 ms,0.5742 ms,0.5371 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x1_Shared_x1,49.792 ms,0.9762 ms,1.3363 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x1_Shared_x1,52.369 ms,0.4490 ms,0.3980 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x1_Shared_x1,52.499 ms,0.3433 ms,0.3211 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x1_Shared_x2,60.482 ms,0.3892 ms,0.3641 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x1_Shared_x2,193.629 ms,1.5438 ms,1.3685 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x1_Shared_x2,67.408 ms,0.3764 ms,0.3521 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x1_Shared_x2,80.746 ms,0.1680 ms,0.1403 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x1_Shared_x2,80.868 ms,0.2624 ms,0.2326 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x2_Shared_x1,60.506 ms,0.3521 ms,0.3121 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x2_Shared_x1,192.982 ms,0.9072 ms,0.7575 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x2_Shared_x1,68.253 ms,0.5133 ms,0.4802 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x2_Shared_x1,80.863 ms,0.4022 ms,0.3566 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x2_Shared_x1,81.874 ms,0.5047 ms,0.4721 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed,Normal_x2_Shared_x2,79.533 ms,0.5225 ms,0.4363 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Managed_ArcheType,Normal_x2_Shared_x2,260.506 ms,1.4029 ms,1.3123 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native,Normal_x2_Shared_x2,86.197 ms,0.3535 ms,0.3134 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Native_ArcheType,Normal_x2_Shared_x2,111.287 ms,0.5738 ms,0.5087 ms,-,-,0 B
EcsContext_EntityComponentGetTest,HasComponent,DefaultJob,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,16,Default,Nativ(...)inous [26],Normal_x2_Shared_x2,112.294 ms,0.6287 ms,0.5881 ms,-,-,0 B
EcsContext_EntityBlueprintLifeTest,CreateEntitiesBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x1,37.648 ms,0.7365 ms,1.1247 ms,-,-,"8,008,208 B"
